,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,Age,Annee_travail,Percent_credit_revenu,Percent_loyer_revenu,Duree
4808,105615,0,Cash loans,F,Y,Y,135000.0,1125000.0,32895.0,1125000.0,Working,Higher education,Single / not married,1,1,1,1,0,0,1.0,,0.4379730945090363,,-471.0,0,37.13972602739726,14.0,8.333333333333334,0.2436666666666667,0.02924
4809,105616,0,Cash loans,F,N,Y,225000.0,454500.0,19386.0,454500.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,,0.3964322829740012,,-878.0,1,33.15890410958904,8.0,2.02,0.08616,0.042653465346534664
4810,105619,0,Cash loans,F,N,Y,103500.0,229500.0,22828.5,229500.0,Working,Secondary / secondary special,Civil marriage,1,1,1,1,0,0,2.0,0.5536851620271873,0.6350430512206385,,-1269.0,0,35.61917808219178,6.0,2.217391304347826,0.2205652173913044,0.09947058823529413
4811,105620,0,Cash loans,M,N,Y,432000.0,432661.5,37143.0,373500.0,Commercial associate,Incomplete higher,Married,1,1,0,1,0,0,2.0,,0.4930375086209449,0.4101025731788671,-604.0,1,29.01643835616439,6.0,1.00153125,0.08597916666666666,0.08584771235711983
4812,105622,0,Cash loans,F,N,N,450000.0,792162.0,34893.0,630000.0,Working,Secondary / secondary special,Civil marriage,1,1,1,1,0,0,2.0,0.5644904512253919,0.50060870864451,0.4794489811780563,-1524.0,1,35.73698630136986,1.0,1.76036,0.07754,0.044047808402826696
4813,105623,1,Cash loans,M,N,Y,180000.0,283419.0,18450.0,234000.0,Working,Secondary / secondary special,Single / not married,1,1,0,1,0,0,1.0,0.15424211086605252,0.4574034663646168,0.2793353208976285,-2056.0,1,30.213698630136985,1.0,1.57455,0.1025,0.06509796449779302
4814,105624,0,Cash loans,F,N,Y,67500.0,463500.0,15448.5,463500.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,2.0,0.6010637640369625,0.6030950831980242,,-1765.0,1,51.528767123287665,9.0,6.866666666666666,0.22886666666666666,0.033330097087378635
4815,105626,0,Cash loans,F,N,Y,90000.0,201469.5,14787.0,153000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,,0.4741664916138628,,-1829.0,1,25.797260273972608,0.0,2.23855,0.1643,0.07339572491121485
4816,105627,0,Cash loans,M,N,Y,202500.0,161730.0,13095.0,135000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.6748315126672113,0.7036726589058241,0.3360615207658242,-992.0,1,51.25205479452055,15.0,0.7986666666666666,0.06466666666666666,0.08096828046744574
4817,105628,0,Cash loans,F,Y,Y,117000.0,454500.0,25506.0,454500.0,Working,Higher education,Married,1,1,1,1,1,0,2.0,,0.4495939743692048,0.375711009574066,-554.0,1,30.249315068493146,7.0,3.8846153846153846,0.218,0.05611881188118812
4818,105631,0,Cash loans,F,N,N,135000.0,377370.0,30253.5,315000.0,Commercial associate,Secondary / secondary special,Single / not married,1,1,0,1,0,1,1.0,0.529402222162227,0.7239080792028416,,-359.0,1,32.27945205479452,1.0,2.795333333333333,0.2241,0.08016932983544002
4819,105632,1,Cash loans,M,Y,N,202500.0,640080.0,31261.5,450000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,0.12923784104275438,0.5933087641503146,0.6446794549585961,0.0,1,27.64931506849315,5.0,3.160888888888889,0.15437777777777778,0.048839988751406084
4820,105633,0,Revolving loans,M,N,Y,90000.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,0.2184463194595964,0.15357625797181734,0.4848514754962666,-17.0,0,32.553424657534244,1.0,3.0,0.15,0.05
4821,105636,0,Cash loans,F,N,Y,171000.0,247275.0,17586.0,225000.0,Working,Higher education,Married,1,1,1,1,1,1,3.0,0.4935194006618193,0.3901604474109754,0.18411615593071512,0.0,1,47.72328767123288,25.0,1.4460526315789477,0.1028421052631579,0.07111919927206553
4822,105637,0,Cash loans,M,N,N,157500.0,219069.0,12015.0,148500.0,Pensioner,Secondary / secondary special,Separated,1,0,0,1,0,0,3.0,,0.7115491958446045,0.22009464485041005,-829.0,0,44.92054794520548,,1.3909142857142858,0.07628571428571429,0.0548457335360092
4823,105638,0,Revolving loans,F,N,Y,90000.0,225000.0,11250.0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,1,0,0,1,0,0,2.0,,0.020852431886982242,0.5316861425197883,-2084.0,0,59.84383561643836,,2.5,0.125,0.05
4824,105639,1,Cash loans,M,Y,Y,135000.0,477000.0,29313.0,477000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.4858573312114504,0.4578995512067301,0.0,1,59.39452054794521,,3.533333333333333,0.21713333333333332,0.06145283018867925
4825,105640,1,Cash loans,F,Y,Y,117000.0,409500.0,26793.0,409500.0,Working,Higher education,Married,1,1,0,1,0,0,3.0,,0.6983469273297035,0.2458512138252296,-195.0,1,28.964383561643835,1.0,3.5,0.22899999999999998,0.06542857142857142
4826,105642,0,Cash loans,F,N,Y,247500.0,1174005.0,78903.0,1125000.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,0.7651332922389409,0.6718355791150497,0.7517237147741489,-1834.0,1,57.01917808219178,29.0,4.743454545454545,0.3188,0.06720840200850932
4827,105643,0,Cash loans,M,N,Y,252000.0,1256400.0,36864.0,900000.0,Commercial associate,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,,0.7312328943290428,,-648.0,1,42.57534246575342,2.0,4.985714285714286,0.1462857142857143,0.029340974212034382
4828,105644,0,Cash loans,F,N,Y,207000.0,1017544.5,43240.5,936000.0,Pensioner,Secondary / secondary special,Single / not married,1,0,0,1,1,0,1.0,0.3731665817610302,0.3316289824807092,0.7764098512142026,-1452.0,0,60.183561643835624,,4.915673913043479,0.20889130434782607,0.042494947395421034
4829,105645,0,Revolving loans,F,N,N,135000.0,202500.0,10125.0,202500.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,,0.5620629108419171,0.7862666146611379,-1601.0,1,44.030136986301365,8.0,1.5,0.075,0.05
4830,105646,1,Cash loans,M,Y,N,180000.0,254700.0,20250.0,225000.0,Working,Higher education,Single / not married,1,1,0,1,0,0,1.0,,0.2459127791709293,0.17982176508970435,-315.0,1,35.1945205479452,1.0,1.415,0.1125,0.07950530035335689
4831,105649,0,Cash loans,F,N,Y,81000.0,284400.0,16456.5,225000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,1,0,2.0,,0.6217419130807486,0.3425288720742255,-377.0,0,66.24383561643836,,3.511111111111111,0.20316666666666666,0.05786392405063291
4832,105650,0,Cash loans,M,Y,Y,270000.0,835380.0,33259.5,675000.0,State servant,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.5732898170744947,0.6008735586661283,0.5814837058057234,-2143.0,1,46.10410958904109,15.0,3.094,0.12318333333333335,0.039813617754794216
4833,105651,0,Cash loans,F,N,N,67500.0,454500.0,14661.0,454500.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,0,0,1.0,,0.5823685437880264,0.3296550543128238,-532.0,0,55.52328767123288,,6.7333333333333325,0.2172,0.032257425742574265
4834,105652,0,Cash loans,F,N,N,139500.0,296280.0,14251.5,225000.0,Pensioner,Secondary / secondary special,Single / not married,1,0,0,1,0,0,1.0,,0.4743954937077088,0.6832688314232291,-2067.0,1,56.786301369863004,,2.123870967741936,0.10216129032258063,0.04810145808019441
4835,105653,1,Cash loans,M,N,N,315000.0,675000.0,50598.0,675000.0,Commercial associate,Incomplete higher,Married,1,1,1,1,1,0,3.0,0.2896355062838495,0.416141370196716,0.08226850764912726,-796.0,1,30.75342465753425,3.0,2.142857142857143,0.16062857142857145,0.07496
4836,105654,0,Cash loans,M,Y,Y,225000.0,270045.0,29083.5,256500.0,Commercial associate,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,0.4929316811173377,0.5296958714907356,0.6801388218428291,-2667.0,0,53.41095890410959,15.0,1.2002,0.12925999999999999,0.1076987168805199
4837,105656,0,Revolving loans,F,N,Y,157500.0,450000.0,22500.0,450000.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,4.0,,0.1525444096003198,0.3825018041447388,-1623.0,0,35.660273972602745,2.0,2.8571428571428568,0.14285714285714285,0.05
4838,105658,0,Cash loans,M,Y,Y,270000.0,473760.0,50269.5,450000.0,Commercial associate,Incomplete higher,Married,1,1,0,1,0,0,2.0,0.6562287927273832,0.6484353382241267,0.7981372313187245,-139.0,1,27.273972602739725,0.0,1.7546666666666666,0.1861833333333333,0.10610752279635258
4839,105659,0,Cash loans,M,Y,Y,135000.0,819432.0,29160.0,684000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,0.375392002289199,0.5077041296487351,0.6738300778602003,-625.0,1,32.69315068493151,0.0,6.069866666666668,0.21600000000000003,0.03558562516474826
4840,105660,0,Revolving loans,F,N,Y,180000.0,247500.0,12375.0,247500.0,Commercial associate,Higher education,Married,1,1,1,1,1,0,2.0,,0.5753532091006883,0.15759499866631024,-679.0,0,25.671232876712327,3.0,1.375,0.06875,0.05
4841,105661,0,Cash loans,M,Y,N,270000.0,519633.0,56092.5,481500.0,Commercial associate,Secondary / secondary special,Single / not married,1,1,0,1,1,0,2.0,0.43261621763721614,0.7381462817359045,,-1022.0,1,42.85753424657535,6.0,1.9245666666666668,0.20775,0.1079463775395327
4842,105662,1,Cash loans,M,Y,Y,90000.0,314100.0,13963.5,225000.0,Working,Secondary / secondary special,Single / not married,1,1,0,1,1,0,1.0,,0.49938412464366,0.23791607950711405,-411.0,0,55.1068493150685,0.0,3.49,0.15515,0.044455587392550136
4843,105663,0,Revolving loans,F,N,Y,180000.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,0.6421381789479381,0.23790880185335675,0.1556893746835917,-182.0,0,22.917808219178077,2.0,1.5,0.075,0.05
4844,105664,0,Cash loans,M,N,N,157500.0,545040.0,26640.0,450000.0,Working,Secondary / secondary special,Separated,1,1,0,1,0,0,2.0,,0.5072231500711329,0.42589289800515295,-685.0,1,29.383561643835613,0.0,3.4605714285714284,0.16914285714285715,0.0488771466314399
4845,105665,0,Cash loans,F,N,Y,180000.0,1078200.0,31653.0,900000.0,Commercial associate,Secondary / secondary special,Separated,1,1,0,1,0,0,1.0,0.4696037000246539,0.5034131733666138,0.6496203111237195,-2489.0,1,47.375342465753434,4.0,5.99,0.17585,0.029357262103505838
4846,105666,0,Cash loans,M,N,N,135000.0,450000.0,21888.0,450000.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,,0.5931715677473456,0.5797274227921155,-2431.0,0,27.85205479452055,6.0,3.333333333333333,0.16213333333333332,0.048639999999999996
4847,105667,0,Cash loans,M,N,Y,189000.0,619254.0,31792.5,553500.0,Working,Higher education,Married,1,1,0,1,0,0,2.0,,0.5946641116165083,0.08391700365753578,-6.0,1,22.624657534246573,2.0,3.2764761904761905,0.1682142857142857,0.05133999941865535
4848,105668,1,Cash loans,F,Y,Y,135000.0,251280.0,12978.0,180000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,0.6159127720534223,0.6289757713754142,0.22009464485041005,-2262.0,1,42.654794520547945,3.0,1.8613333333333333,0.09613333333333332,0.05164756446991404
4849,105669,0,Cash loans,F,Y,N,180000.0,497520.0,32391.0,450000.0,Commercial associate,Higher education,Married,1,1,0,1,1,0,4.0,,0.4466195790923816,,-729.0,0,34.21369863013699,3.0,2.764,0.17995,0.06510492040520982
4850,105670,0,Revolving loans,F,N,Y,112500.0,337500.0,16875.0,337500.0,Pensioner,Higher education,Married,1,0,0,1,0,0,2.0,,0.5890860598207708,0.7380196196295241,-489.0,0,55.164383561643845,,3.0,0.15,0.05
4851,105671,0,Cash loans,M,N,N,247500.0,356580.0,40329.0,315000.0,Working,Higher education,Married,1,1,1,1,1,0,3.0,0.26604153197757074,0.7688148352534435,0.4632753280912678,-917.0,0,33.52054794520548,6.0,1.4407272727272726,0.16294545454545453,0.11309944472488642
4852,105673,0,Cash loans,M,N,N,90000.0,188460.0,12879.0,135000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.5803834081647697,0.20092608771597087,-662.0,1,37.64657534246575,4.0,2.094,0.1431,0.0683381088825215
4853,105674,0,Revolving loans,F,N,Y,225000.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,4.0,,0.22014264570195605,0.5814837058057234,0.0,0,23.572602739726022,1.0,0.8,0.04,0.05
4854,105675,0,Cash loans,F,Y,N,54000.0,269550.0,14751.0,225000.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,5.0,,0.6780818020316769,0.6313545365850379,-1777.0,1,30.726027397260275,11.0,4.991666666666666,0.2731666666666667,0.054724540901502514
4855,105676,0,Cash loans,M,Y,N,189000.0,830709.0,32944.5,742500.0,Working,Secondary / secondary special,Separated,1,1,0,1,0,0,3.0,,0.31964404676670594,0.7700870700124128,-1492.0,1,39.54794520547946,0.0,4.3952857142857145,0.1743095238095238,0.0396582918928289
4856,105677,0,Cash loans,F,N,Y,157500.0,1166724.0,34245.0,913500.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.6610103147858949,0.4848514754962666,-1069.0,1,57.85753424657535,11.0,7.407771428571428,0.21742857142857144,0.029351414730476106
4857,105679,0,Cash loans,M,N,Y,427500.0,1078200.0,31653.0,900000.0,Working,Higher education,Married,1,1,0,1,0,0,2.0,,0.6963115427801425,0.4436153084085652,-992.0,1,45.98082191780822,4.0,2.522105263157895,0.0740421052631579,0.029357262103505838
4858,105680,0,Revolving loans,F,N,Y,67500.0,157500.0,7875.0,202500.0,Pensioner,Secondary / secondary special,Separated,1,0,0,1,1,0,1.0,,0.530376767269592,0.6075573001388961,-4.0,0,62.0,,2.333333333333333,0.11666666666666667,0.05
4859,105681,0,Cash loans,F,N,Y,472500.0,1575000.0,43443.0,1575000.0,Commercial associate,Higher education,Civil marriage,1,1,0,1,0,0,2.0,0.7748015168033676,0.6931579678087937,0.6754132910917112,-1068.0,1,51.74794520547945,4.0,3.333333333333333,0.09194285714285716,0.02758285714285714
4860,105683,1,Cash loans,F,N,N,135000.0,284400.0,18643.5,225000.0,Commercial associate,Incomplete higher,Married,1,1,0,1,1,0,2.0,,0.5548483176124048,0.3893387918468769,-1548.0,1,23.583561643835612,0.0,2.1066666666666665,0.1381,0.06555379746835444
4861,105684,0,Cash loans,F,N,Y,166500.0,343800.0,16852.5,225000.0,State servant,Higher education,Married,1,1,0,1,1,0,2.0,0.5501875221198079,0.7775045989882384,0.5478104658520093,-269.0,0,33.75616438356165,14.0,2.0648648648648646,0.1012162162162162,0.049018324607329834
4862,105685,0,Cash loans,M,N,Y,90000.0,188460.0,9751.5,135000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,0.5587363262749045,0.15228733741475864,,0.0,1,27.06575342465753,5.0,2.094,0.10835,0.05174307545367717
4863,105686,0,Cash loans,F,N,Y,157500.0,107820.0,7798.5,90000.0,State servant,Higher education,Single / not married,1,1,1,1,1,0,1.0,0.7585855067782615,0.598742444763348,0.3825018041447388,-2401.0,1,40.605479452054794,10.0,0.6845714285714286,0.04951428571428571,0.07232888146911519
4864,105687,0,Cash loans,F,Y,Y,117000.0,135000.0,13833.0,135000.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,4.0,0.47946251667584,0.3905247234296069,0.36896873825284665,-2209.0,1,36.301369863013704,17.0,1.1538461538461535,0.11823076923076925,0.10246666666666666
4865,105688,1,Cash loans,F,N,Y,90000.0,225000.0,14778.0,225000.0,Commercial associate,Higher education,Married,1,1,1,1,1,0,4.0,0.24796784145247816,0.3266749075284935,0.445396241560834,0.0,0,28.28767123287671,8.0,2.5,0.1642,0.06568
4866,105689,0,Cash loans,F,N,Y,126000.0,199080.0,13432.5,157500.0,Commercial associate,Secondary / secondary special,Single / not married,1,1,0,1,0,0,1.0,,0.25276813581802543,0.2707073872651806,0.0,1,57.21643835616438,6.0,1.58,0.10660714285714286,0.06747287522603979
4867,105690,0,Cash loans,F,N,Y,225000.0,1886850.0,49905.0,1575000.0,State servant,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,0.3949868016968683,0.6771168164697379,,-1679.0,1,38.369863013698634,20.0,8.386000000000001,0.2218,0.026448843310279038
4868,105693,0,Cash loans,F,Y,N,157500.0,254700.0,20119.5,225000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,2.0,,0.24458916623954616,0.22009464485041005,-493.0,1,56.545205479452065,2.0,1.6171428571428572,0.12774285714285713,0.0789929328621908
4869,105694,0,Cash loans,M,Y,Y,112500.0,219042.0,21793.5,193500.0,Working,Secondary / secondary special,Single / not married,1,1,1,1,1,0,1.0,0.2565675700121152,0.5413788974207762,,-839.0,1,39.016438356164386,5.0,1.94704,0.19372,0.09949461747062208
4870,105695,0,Cash loans,F,N,Y,157500.0,640080.0,29970.0,450000.0,Commercial associate,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,,0.673592898034212,0.2692857999073816,-762.0,1,41.11232876712329,0.0,4.064,0.19028571428571428,0.046822272215973
4871,105696,0,Cash loans,F,Y,Y,135000.0,258709.5,25717.5,234000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,1,0,3.0,0.5358714893350528,0.6122027309034976,0.17044612304522816,-1846.0,1,27.232876712328768,1.0,1.9163666666666668,0.1905,0.09940686368301126
4872,105697,0,Cash loans,F,Y,Y,135000.0,544491.0,17694.0,454500.0,Working,Higher education,Single / not married,1,1,0,1,0,0,1.0,0.8124446155956224,0.5607544945947024,,-3262.0,0,34.63561643835617,3.0,4.033266666666667,0.13106666666666664,0.03249640489925453
4873,105698,0,Cash loans,M,N,Y,112500.0,640080.0,29970.0,450000.0,Working,Secondary / secondary special,Single / not married,1,1,0,1,0,0,1.0,0.31617928052695304,0.2858978721410488,0.6769925032909132,0.0,1,33.68767123287671,1.0,5.6896,0.2664,0.046822272215973
4874,105699,0,Cash loans,F,N,N,67500.0,646920.0,19044.0,540000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,4.0,,0.16318703546427088,0.511891801533151,-28.0,1,31.326027397260276,8.0,9.584,0.2821333333333333,0.02943795214245965
4875,105700,0,Cash loans,M,N,Y,270000.0,792162.0,38241.0,630000.0,Working,Secondary / secondary special,Separated,1,1,0,1,0,0,2.0,0.37929445257809496,0.4392438306759901,0.4650692149562261,-867.0,1,44.91506849315069,18.0,2.933933333333333,0.14163333333333333,0.048274216637505966
4876,105701,0,Cash loans,M,Y,N,225000.0,1078200.0,29781.0,900000.0,Working,Higher education,Married,1,1,0,1,0,0,2.0,,0.5669388269960463,0.4866531565147181,-1.0,1,55.4,6.0,4.792,0.13235999999999998,0.027621035058430717
4877,105702,1,Cash loans,F,N,Y,90000.0,136512.0,6768.0,108000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,4.0,,0.33683552080635004,0.09569272423026376,-1632.0,1,39.00821917808219,10.0,1.5168,0.0752,0.04957805907172996
4878,105703,0,Cash loans,M,Y,Y,315000.0,808650.0,26086.5,675000.0,Working,Higher education,Civil marriage,1,1,0,1,0,0,2.0,0.6043846960286051,0.7436745545525272,0.3506958432829587,-1539.0,0,54.9041095890411,0.0,2.567142857142857,0.08281428571428573,0.032259321090706734
4879,105704,1,Cash loans,M,N,Y,189000.0,1125000.0,32895.0,1125000.0,Working,Higher education,Married,1,1,0,1,0,0,2.0,0.4985730323605902,0.6211811860761646,0.7636399214572418,0.0,1,45.24383561643835,0.0,5.9523809523809526,0.17404761904761906,0.02924
4880,105705,0,Cash loans,F,Y,Y,157500.0,983299.5,39127.5,904500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.4938246055441985,0.3556387169923543,-433.0,1,62.673972602739724,,6.243171428571428,0.24842857142857144,0.039792047082297916
4881,105707,0,Cash loans,M,Y,Y,202500.0,993082.5,42205.5,913500.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,2.0,,0.629480840403402,0.7252764347002191,-789.0,1,43.846575342465755,22.0,4.904111111111111,0.20842222222222226,0.042499490223621914
4882,105708,0,Revolving loans,F,Y,Y,112500.0,270000.0,13500.0,270000.0,Working,Incomplete higher,Married,1,1,0,1,0,0,2.0,0.3990031146129268,0.2555911914947895,,-411.0,0,53.34520547945207,10.0,2.4,0.12,0.05
4883,105709,0,Cash loans,F,N,N,135000.0,808650.0,26217.0,675000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,4.0,,0.29398758450226137,,0.0,1,31.02465753424657,4.0,5.99,0.1942,0.032420701168614355
4884,105710,0,Cash loans,F,N,Y,157500.0,170640.0,8428.5,135000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,,0.3929737210031833,0.5028782772082183,-2597.0,1,34.753424657534254,13.0,1.0834285714285714,0.053514285714285716,0.049393459915611816
4885,105711,0,Cash loans,F,N,Y,112500.0,431280.0,18400.5,360000.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,0,0,1.0,0.5209578542510888,0.6250276494160637,0.6397075677637197,-1238.0,0,63.22465753424658,,3.8336,0.16355999999999998,0.04266485809682805
4886,105713,1,Cash loans,F,N,N,247500.0,755190.0,36459.0,675000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,1,2.0,0.9293940497360766,0.3011405563178119,,-2281.0,1,61.91780821917809,,3.051272727272728,0.14730909090909092,0.0482779168156358
4887,105714,1,Cash loans,F,Y,Y,225000.0,521280.0,31500.0,450000.0,State servant,Higher education,Married,1,1,0,1,0,0,2.0,0.4706055995580991,0.7768077683988674,0.11104240226943142,-386.0,1,36.05479452054794,11.0,2.3168,0.14,0.060428176795580116
4888,105715,0,Cash loans,M,Y,Y,135000.0,1042560.0,34587.0,900000.0,Working,Higher education,Married,1,1,0,1,0,0,3.0,,0.2546686300700726,,-69.0,1,43.30684931506849,1.0,7.722666666666668,0.2562,0.03317506906077348
4889,105716,0,Cash loans,M,N,Y,157500.0,328500.0,22351.5,328500.0,Commercial associate,Secondary / secondary special,Single / not married,1,1,1,1,0,0,1.0,,0.3905819779152618,0.2263473957097693,-718.0,1,25.863013698630137,0.0,2.085714285714286,0.14191428571428572,0.06804109589041096
4890,105717,0,Cash loans,M,Y,N,135000.0,1485000.0,45153.0,1485000.0,Commercial associate,Higher education,Married,1,1,0,1,0,0,2.0,,0.5787155847661362,0.7726311345553628,-2.0,0,40.83835616438356,1.0,11.0,0.3344666666666667,0.030406060606060607
4891,105718,0,Cash loans,F,Y,Y,360000.0,1506816.0,49927.5,1350000.0,Commercial associate,Secondary / secondary special,Single / not married,1,1,1,1,0,0,1.0,0.4972338706990262,0.45190026941427,0.5867400085415683,-1933.0,1,40.49589041095891,11.0,4.1856,0.1386875,0.033134437117737
4892,105719,0,Cash loans,F,N,Y,117000.0,95940.0,9958.5,90000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.6222252146124853,0.7490217048463391,-1256.0,1,60.60821917808219,,0.82,0.08511538461538462,0.10379924953095684
4893,105721,0,Cash loans,F,Y,N,135000.0,900000.0,23872.5,900000.0,Commercial associate,Higher education,Married,1,1,1,1,0,0,2.0,,0.4975746009142704,,-2.0,1,35.750684931506854,10.0,6.666666666666668,0.17683333333333334,0.026525
4894,105722,0,Cash loans,F,N,Y,49500.0,254700.0,14350.5,225000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.6068994559847996,0.6212263380626669,-1127.0,1,65.4904109589041,,5.1454545454545455,0.2899090909090909,0.056342756183745575
4895,105723,0,Cash loans,F,N,Y,225000.0,675000.0,32472.0,675000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,3.0,0.4010694977770288,0.5422094880621511,0.4614823912998385,-609.0,1,31.624657534246573,2.0,3.0,0.14432,0.048106666666666666
4896,105724,0,Cash loans,F,N,Y,157500.0,225000.0,8212.5,225000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.4461062006714709,0.4418358231994413,-1879.0,1,59.936986301369856,,1.4285714285714286,0.05214285714285714,0.0365
4897,105725,0,Cash loans,F,N,N,99000.0,315000.0,19035.0,315000.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,1,0,1.0,,0.6229394387017585,0.7490217048463391,-907.0,1,61.745205479452046,,3.1818181818181817,0.19227272727272726,0.06042857142857142
4898,105726,0,Cash loans,F,Y,Y,270000.0,1096020.0,56092.5,900000.0,Commercial associate,Incomplete higher,Married,1,1,0,1,0,1,2.0,0.4191391816266104,0.3642765172896865,0.21640296051521946,-876.0,1,29.08493150684932,1.0,4.059333333333333,0.20775,0.051178354409591065
4899,105727,0,Cash loans,F,N,N,90000.0,544491.0,15916.5,454500.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,2.0,0.5799191009495286,0.4246718435187729,0.7826078370261895,-2044.0,1,51.13698630136986,9.0,6.0499,0.17685,0.029231888130382317
4900,105728,0,Cash loans,M,Y,Y,270000.0,545040.0,35617.5,450000.0,Commercial associate,Secondary / secondary special,Single / not married,1,1,0,1,0,0,1.0,,0.6627916200249918,,-354.0,1,23.46575342465753,4.0,2.018666666666667,0.13191666666666665,0.06534841479524439
4901,105729,0,Cash loans,F,N,N,234000.0,402939.0,20704.5,306000.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,0,0,1.0,,0.4794197219703114,0.7394117535524816,-462.0,1,62.88767123287671,,1.7219615384615383,0.08848076923076922,0.05138370820397132
4902,105730,0,Cash loans,F,N,Y,90000.0,900000.0,26446.5,900000.0,State servant,Secondary / secondary special,Married,1,1,1,1,1,0,4.0,,0.0681080992783211,0.2353105173615833,-2539.0,1,35.630136986301366,11.0,10.0,0.29385,0.029385
4903,105731,0,Cash loans,F,N,N,238500.0,585000.0,18999.0,585000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,2.0,,0.7882014353254916,0.3539876078507373,-1745.0,1,46.48219178082192,2.0,2.452830188679245,0.07966037735849056,0.032476923076923084
4904,105732,0,Cash loans,F,Y,Y,135000.0,269550.0,19300.5,225000.0,Working,Higher education,Separated,1,1,0,1,1,0,2.0,0.5156127394645283,0.5734661374300457,,-377.0,1,34.49041095890411,9.0,1.9966666666666664,0.14296666666666666,0.07160267111853089
4905,105733,0,Cash loans,M,N,Y,157500.0,675000.0,26284.5,675000.0,Working,Secondary / secondary special,Separated,1,1,0,1,0,0,2.0,,0.5886201655300559,0.622922000268356,-2642.0,1,45.82739726027398,0.0,4.285714285714286,0.16688571428571428,0.038939999999999995
4906,105739,0,Cash loans,M,N,N,247500.0,814041.0,23931.0,679500.0,State servant,Secondary / secondary special,Married,1,1,0,1,0,0,4.0,,0.6541168829046626,0.5064842396679806,-1170.0,1,32.66575342465753,0.0,3.2890545454545457,0.09669090909090908,0.02939778217559066
